------------------------------------------------------ 1000 random configurations ---------------------------------------------------
			 rotation matrix 00-22						|		transition xyz	
-------------------------------------------------------------------------------------------------------------------------------------
1.02336 -0.159242 -0.0253205 2.0577 -2.26859 -0.105978 -1.50741 
0.893704 0.31371 -2.17116 1.53737 -2.65116 0.975893 -3.059 
-0.709446 -0.498103 1.05562 0.370926 0.749563 1.22134 -0.327684 
1.49905 -1.18011 0.0886011 0.886573 -2.55411 1.24155 -1.97747 
0.78119 -1.32031 -2.12037 0.290238 -1.8846 0.527041 -3.02997 
-0.995085 0.20741 -1.09224 0.261876 -2.86935 -0.752819 2.0968 
0.775425 -0.802167 0.921563 2.38567 -2.91527 -1.17065 -2.26811 
-1.44504 -1.58556 -2.90177 0.455062 -1.5869 -1.45701 -1.99833 
0.130276 -1.02541 -1.2627 0.852877 -3.059 2.02758 0.407304 
1.24327 0.0408613 2.92102 0.55476 -2.09291 1.66408 -2.04171 
1.70168 -1.64187 1.24001 2.46645 -0.411023 1.71038 -2.21107 
-0.493733 -0.999653 0.853774 1.69241 -1.37188 1.55677 -1.69328 
-1.06692 -0.0438185 -2.82221 0.333785 -2.8746 -0.0833967 -0.371269 
-0.513797 0.977794 3.05418 2.5063 -0.895569 1.45877 -1.29228 
-0.60973 -0.00407139 0.370997 2.46878 -1.37191 -0.928272 -0.542501 
-0.865413 -0.740307 3.05418 0.361922 2.3807 -1.16532 -2.15472 
1.08746 0.896662 1.65764 2.14972 3.059 -0.052992 -0.103112 
0.842278 0.0919169 -0.436648 0.287961 -2.03927 -0.364733 1.20535 
-0.996028 -1.31259 -0.826447 1.80648 -2.58914 1.38214 -1.50354 
-0.568754 -1.86234 0.866137 1.40564 -2.99881 1.70182 -2.72327 
-0.421894 -0.158105 2.40157 1.77162 1.13924 1.39203 0.0119316 
-1.07308 -0.157414 -2.46727 1.39587 -1.79657 -0.519717 2.81782 
-0.434041 -0.437118 1.05647 1.30047 0.0726088 -0.294896 -1.80306 
-0.863925 -0.93853 -1.89796 0.456753 3.059 1.027 2.42712 
1.44872 -1.50051 1.74878 0.816716 -1.88069 0.676696 1.72531 
1.07203 -0.160967 3.05418 0.727553 -2.72493 0.717761 -0.893723 
-1.03823 -0.923539 -1.46345 1.94915 1.26407 2.094 -1.94428 
-1.37855 -0.0996743 -3.05418 1.66595 2.25284 1.09676 -1.45073 
0.829655 0.480531 0.244292 0.66131 -2.82622 0.347348 -1.46593 
-0.235476 -0.605691 -1.05966 1.63109 2.17954 1.16973 -1.20683 
0.820937 0.063622 2.23113 1.07359 -0.950726 0.324459 -0.808458 
0.698417 -0.509976 -2.97882 0.895924 -2.8419 0.632333 -0.895854 
-1.02926 -0.806345 -0.947726 0.461659 -2.91098 0.0612889 -2.63499 
-1.58798 -1.00971 0.399452 1.35293 -2.75477 0.38775 -0.791114 
0.910544 0.410373 2.3177 0.872591 -3.00004 1.85349 -1.36234 
-0.511628 0.0206911 -0.7388 0.638655 0.965881 -1.20925 -2.50222 
-0.944064 -1.54267 -2.75051 0.183732 1.76248 1.8661 0.701304 
-0.738652 0.256602 3.05418 0.619714 -1.68439 1.11884 1.10653 
0.389709 -0.363318 0.63887 1.79142 -2.89859 0.535626 -3.05283 
-1.20925 -1.56711 -2.6568 0.253606 -3.059 1.21414 1.98909 
0.235806 0.818971 0.22343 0.670481 -2.7674 -0.739936 -1.22068 
-------------------------------  KDL  ----------------------------------------
1000 configuration KDL's # of success is: 369
KDL computing 1000 configuration's inverse kinematics take time : 4403951394
KDL successes 369 times, calculating solutions total time: 204237602
KDL average time: 4403951
KDL solution calculation average time: 553489
KDL no solution found average time: 6655647
1000 seeds to find a fixed configuration by KDL, # of sulutions is: 526
------------------- IK-fast solutions for 1000 points -------------------
-3.08615 -0.682138 1.57682 -1.77316 1.31528 -1.5708 -2.69757  | -1.5708
-2.70376 -0.639932 -1.79844 2.07726 -1.8178 -1.5708 -2.69776  | -1.5708
-1.87263 3.12553 -1.11817 1.90434 1.76732 -1.5708 -0.929021  | -1.5708
-1.4561 -2.99766 1.99255 -1.46067 -1.40755 -1.5708 -0.928925  | -1.5708
1.72712 -0.165041 -1.09292 -1.78997 -1.40293 -1.5708 -0.548299  | -1.5708
1.4473 0.0106493 2.06047 2.11848 1.71227 -1.5708 -0.54827  | -1.5708
0.612542 -2.65923 1.36493 1.94624 -1.65705 -1.5708 -2.38461  | -1.5708
0.0738799 -2.63079 -1.51405 -1.47339 1.49214 -1.5708 -2.38479  | -1.5708
1.31468 0.14073 -2.89537 1.22167 -0.244561 -0.837837 -2.27424  | -0.837837
1.23631 -0.22195 0.257852 -0.850962 2.88067 -0.837837 -2.27414  | -0.837837
0.882739 -0.344305 -0.85789 -0.840074 -2.85948 -0.837837 -1.43829  | -0.837837
0.64662 -0.0887678 2.35268 1.18278 0.247379 -0.837837 -1.43716  | -0.837837
-2.59055 0.631986 2.39443 -1.54301 2.70956 -1.5708 -1.99261  | -1.5708
-2.36724 0.342691 -0.64539 1.8912 -0.464971 -1.5708 -1.99331  | -1.5708
-2.07321 1.34319 1.75408 -1.47593 -2.6563 -1.5708 -1.02556  | -1.5708
-1.39948 1.15883 -0.752347 1.74604 0.432333 -1.5708 -1.01764  | -1.5708
3.00504 -1.68671 -1.83411 0.387824 -0.918329 -1.20432 -2.28219  | -1.20432
1.85723 -1.04086 -2.65713 0.706265 0.95867 -1.20432 -1.89028  | -1.20432
1.39748 -1.32688 1.03835 -0.378261 -2.31822 -1.20432 -1.89892  | -1.20432
1.13747 -1.46716 3.06546 -0.38619 2.40664 -1.20432 -2.37771  | -1.20432
1.79906 0.961086 -3.10602 2.18449 -0.299062 -1.5708 -1.68346  | -1.5708
1.78646 0.586998 0.0255294 -1.81031 2.83995 -1.5708 -1.68347  | -1.5708
1.13359 0.0834707 -1.16648 -1.7615 -2.77958 -1.5708 -0.637188  | -1.5708
0.837471 0.223243 1.92199 2.08478 0.3399 -1.5708 -0.637501  | -1.5708
0.160528 -1.08633 -2.54477 -0.331672 -3.08417 -0.654597 -0.720221  | -0.654597
0.1367 -1.0738 -2.28715 -0.330807 3.04925 -0.654597 -0.820394  | -0.654597
-1.59868 0.659906 1.20674 0.88995 1.73741 -1.5708 1.3021  | -1.5708
-1.21292 0.746595 -1.66522 -0.584036 -1.42845 -1.5708 1.30148  | -1.5708
-0.758022 0.66613 2.06198 -0.586501 1.40579 -1.5708 0.496709  | -1.5708
-0.456299 0.455603 -0.883622 0.915955 -1.78148 -1.5708 0.495859  | -1.5708
1.45881 -0.416617 -2.74991 0.483597 1.2555 1.72752 -0.949626  | 1.72752
1.39097 -1.05837 -0.208944 0.491777 -1.2199 1.72752 -0.660999  | 1.72752
1.3015 -0.691415 2.95024 -0.120949 1.97559 1.72752 -0.660904  | 1.72752
1.28772 -0.749827 0.583653 -0.120751 -1.9848 1.72752 -0.947811  | 1.72752
1.42644 -1.3486 -1.07936 -0.420664 2.7345 1.72752 2.82588  | 1.72752
1.40803 -1.45148 -1.95624 -0.419446 -2.72502 1.72752 2.56334  | 1.72752
0.948046 -1.06245 2.65394 0.745304 -0.561331 1.72752 2.84016  | 1.72752
0.230803 -1.38217 2.35512 0.605983 0.399686 1.72752 2.54307  | 1.72752
1.85174 -0.416507 -2.29396 0.881209 -0.152418 -0.837837 -1.3622  | -0.837837
1.62171 -0.222183 -2.73998 0.917199 0.203171 -0.837837 -1.06874  | -0.837837
1.47847 -0.561669 0.488343 -0.553746 -2.97697 -0.837837 -1.07081  | -0.837837
1.56243 -0.63802 1.02063 -0.548483 2.94784 -0.837837 -1.3563  | -0.837837
1.37986 -1.06413 -2.06962 2.19981 -0.386454 -1.38756 2.49002  | -1.38756
0.79721 -1.15537 1.58103 -1.92849 2.72667 -1.38756 2.4936  | -1.38756
0.336354 0.439768 -2.56833 2.36691 0.367207 -1.38756 -2.13421  | -1.38756
0.168859 0.117899 0.506847 -2.00854 -2.80708 -1.38756 -2.13361  | -1.38756
-0.861371 1.20492 1.89473 1.71011 -0.54227 -1.5708 3.08834  | -1.5708
-0.764821 0.106611 1.07046 1.72938 0.540361 -1.5708 -2.2798  | -1.5708
-0.479656 0.278816 -2.01561 -1.40191 -2.62585 -1.5708 -2.28005  | -1.5708
-0.353762 1.00423 -0.785836 -1.41706 2.64534 -1.5708 3.08407  | -1.5708
-2.84513 2.72007 -2.52502 -1.76997 1.14901 -1.5708 -1.92148  | -1.5708
2.59214 -2.12983 0.365635 -1.75424 -1.30605 -1.5708 -0.0895819  | -1.5708
-2.47873 2.4322 0.793217 2.18826 -2.04896 -1.5708 -1.92251  | -1.5708
-1.62473 -1.55808 1.60026 2.3446 2.10874 -1.5708 -0.0004312  | -1.5708
1.2053 -1.87735 -1.54469 2.33586 1.68316 -1.5708 -0.0699746  | -1.5708
-0.555989 -1.3185 -2.68385 -2.13782 -1.16302 -1.5708 0.0169625  | -1.5708
0.320507 0.860284 -2.49096 2.48984 -1.77317 -1.5708 -2.28979  | -1.5708
0.10953 0.54231 0.481424 -2.13656 1.32339 -1.5708 -2.29051  | -1.5708
1.34992 -0.130353 -2.09085 1.06707 0.494557 -1.02108 1.87798  | -1.02108
1.25714 -0.93481 -0.807945 1.08584 -0.489916 -1.02108 1.20609  | -1.02108
1.06439 -0.304863 1.13374 -0.739247 -2.67916 -1.02108 1.87738  | -1.02108
0.978169 -0.652246 2.50786 -0.746663 2.69891 -1.02108 1.20406  | -1.02108
1.0638 1.31992 -2.13861 0.425532 2.08448 -1.5708 1.19135  | -1.5708
0.15026 0.923917 0.835418 0.443617 -1.72084 -1.5708 0.889187  | -1.5708
0.628291 1.09881 -1.75097 -0.133841 1.27033 -1.5708 0.896715  | -1.5708
0.55045 1.07509 0.751051 -0.134199 -1.29407 -1.5708 1.19698  | -1.5708
-3.1003 2.04499 -1.10224 1.18616 -1.27495 -1.5708 0.699219  | -1.5708
-2.41502 2.32651 2.67403 -0.713675 1.76023 -1.5708 0.706087  | -1.5708
-2.23582 2.83286 -0.052377 -0.709671 -1.71911 -1.5708 1.58494  | -1.5708
-2.21151 -3.07658 3.08855 1.08416 1.42826 -1.5708 1.58494  | -1.5708
0.992856 -0.197916 -0.118233 1.62478 1.49121 -1.5708 1.99001  | -1.5708
0.955771 0.173774 3.02288 -1.25132 -1.64347 -1.5708 1.99001  | -1.5708
0.647255 1.21508 -0.425416 -1.24478 1.58796 -1.5708 0.554587  | -1.5708
0.00208408 1.50779 2.09429 1.53429 -1.6433 -1.5708 0.559891  | -1.5708
-2.15857 -0.832299 2.62199 0.846372 0.0765291 -0.654597 1.89638  | -0.654597
-1.89151 -0.724886 2.85314 0.875586 -0.135291 -0.654597 1.61086  | -0.654597
-1.82813 -1.12086 -0.802844 -0.505864 -3.01778 -0.654597 1.86516  | -0.654597
-1.7279 -1.07666 -0.472852 -0.511136 3.06091 -0.654597 1.62205  | -0.654597
-2.22255 -1.19131 1.79693 1.51274 -1.81756 -1.5708 -0.557065  | -1.5708
2.15141 -2.80908 2.99579 -0.831733 -0.923741 -1.5708 0.468244  | -1.5708
2.08462 3.10367 -0.143527 1.20774 2.23229 -1.5708 0.46824  | -1.5708
1.72741 -2.36934 1.38224 -0.861794 0.853598 -1.5708 -0.332316  | -1.5708
-1.55893 -1.15937 -1.95874 -1.26006 1.31408 -1.5708 -0.557674  | -1.5708
1.02866 -2.39156 -1.27009 1.36274 -2.28042 -1.5708 -0.331816  | -1.5708
-0.836715 -0.250962 0.132166 -1.30299 -1.21505 -1.5708 0.906423  | -1.5708
-0.795815 0.120183 -3.01277 1.67628 1.93412 -1.5708 0.906426  | -1.5708
1.92577 -0.519525 -2.1125 0.946079 0.723442 -1.02108 1.57543  | -1.02108
1.58931 -0.679331 1.24965 -0.626953 -2.45695 -1.02108 1.57406  | -1.02108
1.21627 -1.33431 0.175784 1.01104 -0.6046 -1.02108 0.809425  | -1.02108
1.30475 -0.963539 -3.03219 -0.639315 2.51452 -1.02108 0.809153  | -1.02108
-0.76 -1.46605 2.08656 0.337464 0.992746 -1.02108 1.50579  | -1.02108
0.522954 -1.41615 -0.186578 -0.199044 2.20253 -1.02108 1.12794  | -1.02108
0.502794 -1.42997 -2.27671 -0.198967 -2.19187 -1.02108 1.51766  | -1.02108
0.435433 -1.04394 3.08127 0.572288 -0.983431 -1.02108 1.12723  | -1.02108
-2.35503 0.129419 1.49424 1.23687 -0.488032 -1.5708 2.11005  | -1.5708
-2.02672 -0.507242 0.544015 1.29696 0.490434 -1.5708 2.67572  | -1.5708
-2.0371 0.149614 -1.60108 -0.921411 2.64998 -1.5708 2.11008  | -1.5708
-1.86167 -0.181955 -2.64135 -0.937981 -2.68049 -1.5708 2.67598  | -1.5708
2.825 -1.42109 -2.02041 1.42292 -1.38063 -1.5708 2.56371  | -1.5708
1.72369 -1.38067 2.20587 -1.24536 1.77929 -1.5708 2.5616  | -1.5708
-1.91057 -2.71344 -2.91685 -0.862885 -2.07542 -1.5708 -2.6936  | -1.5708
-1.80812 -3.07908 0.21027 1.24114 1.04471 -1.5708 -2.69363  | -1.5708
-1.52974 -2.14618 -1.0478 -0.889199 2.14508 -1.5708 2.67561  | -1.5708
1.13068 -0.378818 0.0276284 -1.28175 -1.87229 -1.5708 -2.28206  | -1.5708
1.13919 -0.0046945 -3.11578 1.65597 1.27089 -1.5708 -2.28206  | -1.5708
-0.426906 -2.12724 1.13326 1.45978 -0.988217 -1.5708 2.67452  | -1.5708
3.04751 -1.07517 -1.4112 -0.75376 -1.26869 -1.5708 -2.20076  | -1.5708
2.56275 -0.93114 2.17045 1.04812 1.82898 -1.5708 -2.19892  | -1.5708
-2.25581 -1.07024 1.39539 -0.753909 1.27041 -1.5708 3.08401  | -1.5708
-1.77756 -0.921921 -2.17933 1.04978 -1.82656 -1.5708 3.08216  | -1.5708
1.06543 -2.3598 1.04079 0.605033 -1.55905 -1.5708 -2.84803  | -1.5708
-0.277424 -2.35594 -1.04883 0.606525 1.55567 -1.5708 -2.54919  | -1.5708
0.465362 -2.24372 1.63319 -0.112353 -1.69646 -1.5708 -2.54432  | -1.5708
0.32773 -2.24311 -1.64992 -0.112349 1.69716 -1.5708 -2.85298  | -1.5708
2.50528 2.12871 -2.74254 -2.13887 1.47195 -1.5708 -1.42029  | -1.5708
-2.46377 1.8639 1.46922 2.701 -1.87467 -1.5708 -1.44371  | -1.5708
1.74199 -2.24388 0.311898 -2.13346 -1.65941 -1.5708 0.850391  | -1.5708
1.10204 -1.91367 -2.36111 2.56964 1.34116 -1.5708 0.8567  | -1.5708
-1.62853 -1.38025 0.77056 2.84821 1.77216 -1.5708 1.09784  | -1.5708
-1.26578 -1.04906 -2.83354 -2.50857 -1.49911 -1.5708 1.10352  | -1.5708
-0.799664 1.2652 0.40383 -2.50472 1.69505 -1.5708 -1.57933  | -1.5708
0.100334 1.52894 -1.67158 2.74634 -1.24873 -1.5708 -1.55706  | -1.5708
-2.79963 -1.07816 2.34029 0.866588 -1.8713 -1.5708 -2.88004  | -1.5708
-2.21053 -1.25605 -1.40106 -0.580917 1.34207 -1.5708 -2.87565  | -1.5708
-1.46663 -1.08116 0.558042 -0.597385 -1.2711 -1.5708 -2.06052  | -1.5708
-1.25958 -0.743052 -2.78487 0.956476 1.91911 -1.5708 -2.05955  | -1.5708
-2.75065 -0.281542 1.76844 2.26874 1.18977 -1.5708 0.547608  | -1.5708
2.56188 2.65796 1.00906 2.07241 -1.10166 -1.5708 -1.34617  | -1.5708
-2.42535 -0.338301 -1.4676 -1.954 -1.94113 -1.5708 0.547508  | -1.5708
2.1572 2.88045 -2.26936 -1.63767 2.0866 -1.5708 -1.34551  | -1.5708
0.653947 -3.07359 1.83536 -1.66652 -2.1584 -1.5708 0.103215  | -1.5708
-0.962623 0.148587 1.05731 -1.97364 2.02536 -1.5708 -1.7766  | -1.5708
-0.675022 0.320536 -2.00098 2.30047 -1.08705 -1.5708 -1.77635  | -1.5708
0.211987 3.10783 -1.29088 2.11922 1.00667 -1.5708 0.103176  | -1.5708
0.58107 -0.695338 -0.665345 0.0595563 -1.35294 -1.20432 2.00282  | -1.20432
0.556436 -0.846029 -0.212652 0.319196 -1.7477 -1.20432 1.86944  | -1.20432
0.462937 -0.482662 2.86089 0.0524617 1.51923 -1.20432 1.87029  | -1.20432
0.408537 -0.362192 2.80111 0.312872 1.55176 -1.20432 2.01001  | -1.20432
3.11615 -0.252308 0.551619 -1.6355 2.47498 -1.5708 -0.156819  | -1.5708
-3.0029 0.0682792 -2.59864 1.9941 -0.639671 -1.5708 -0.156854  | -1.5708
2.03855 -0.421449 -0.798464 -1.6175 -2.45397 -1.5708 1.37485  | -1.5708
1.81166 -0.15116 2.40098 1.96284 0.656529 -1.5708 1.37512  | -1.5708
1.75745 0.681203 -0.075072 -1.79523 2.98263 -1.02108 -1.17312  | -1.02108
1.71573 1.05392 3.0306 2.16876 -0.167383 -1.02108 -1.17293  | -1.02108
1.41535 -0.858037 -2.50247 -1.77654 -2.91844 -1.02108 1.28918  | -1.02108
1.0406 -1.11693 0.978713 2.10004 0.274357 -1.02108 1.28165  | -1.02108
1.73654 0.304863 -2.10033 -0.00908199 0.993275 -1.5708 0.565373  | -1.5708
1.66819 0.173422 -0.0466731 -0.0142095 -1.07569 -1.5708 0.732712  | -1.5708
1.65406 0.547347 3.103 0.388372 2.05271 -1.5708 0.732724  | -1.5708
1.48047 0.0755929 0.811224 0.352332 -1.96727 -1.5708 0.561482  | -1.5708
1.00742 -0.62361 -3.07207 0.610114 -0.768218 -0.471357 -2.01266  | -0.471357
0.922484 -1.04668 -2.23219 -0.235971 -2.3369 -0.471357 -1.1471  | -0.471357
0.968306 -0.996405 0.114382 -0.236381 2.35587 -0.471357 -2.01244  | -0.471357
0.3735 -1.2136 1.31363 0.51131 0.919756 -0.471357 -1.15973  | -0.471357
1.29665 -1.0271 -2.70494 0.703386 -0.647043 -0.654597 -0.594911  | -0.654597
-0.0443 -1.01115 2.73356 0.709263 0.646151 -0.654597 0.338464  | -0.654597
0.870486 -1.32538 0.917381 -0.368018 2.38615 -0.654597 -0.581619  | -0.654597
0.348666 -1.31944 -0.853634 -0.368665 -2.39149 -0.654597 0.326716  | -0.654597
-0.352091 -0.508151 -0.796151 0.296215 -1.23672 -0.654597 -0.544894  | -0.654597
-0.612495 -0.268592 2.15711 0.0490476 2.1846 -0.654597 -0.537111  | -0.654597
-0.505462 -0.441804 -0.125856 0.0377664 -2.00953 -0.654597 -0.336193  | -0.654597
-0.538289 -0.0693362 3.0641 0.336236 1.09212 -0.654597 -0.335871  | -0.654597
1.8229 -0.720883 -2.42156 1.12435 -0.181021 -1.38756 0.501095  | -1.38756
1.53657 -0.52422 -2.68098 1.1639 0.226027 -1.38756 0.764014  | -1.38756
1.48504 -0.965469 0.992672 -0.795037 2.92077 -1.38756 0.507457  | -1.38756
1.33994 -0.848977 0.613257 -0.807253 -2.95772 -1.38756 0.761353  | -1.38756
2.9142 -1.07538 -1.58853 1.20561 -0.305138 -0.654597 2.50679  | -0.654597
2.3824 -0.99788 2.00775 -0.928367 2.85887 -0.654597 2.5015  | -0.654597
2.04577 -0.00814089 -3.03285 1.32672 0.228892 -0.654597 -1.99675  | -0.654597
2.00957 -0.380034 0.119025 -0.953209 -2.92007 -0.654597 -1.9968  | -0.654597
-1.8903 -1.24674 0.867265 1.00278 0.927962 -1.38756 -1.49917  | -1.38756
-1.71226 -0.239949 2.59526 1.03256 -0.902268 -1.38756 -2.21214  | -1.38756
-1.50337 -0.96067 -2.57856 -0.67842 -2.28343 -1.38756 -1.4965  | -1.38756
-1.52347 -0.551264 -0.646606 -0.677182 2.27856 -1.38756 -2.21167  | -1.38756
-0.568596 -0.0404988 2.38755 1.59488 0.289669 -1.38756 0.473933  | -1.38756
-0.345091 -0.308998 -0.797501 -1.24929 -2.82209 -1.38756 0.473525  | -1.38756
0.0719336 -0.10484 0.00450887 -1.27088 2.84772 -1.38756 -0.21124  | -1.38756
0.0733662 0.269409 -3.13699 1.64513 -0.293605 -1.38756 -0.21124  | -1.38756
1.59746 1.14887 -1.24114 1.63446 0.751825 -1.5708 0.024584  | -1.5708
0.953294 1.16181 1.30778 -1.37775 -2.38602 -1.5708 0.0242612  | -1.5708
0.702977 -0.0543146 -0.481468 1.78262 -0.726504 -1.5708 -1.17936  | -1.5708
0.554528 0.276874 2.64411 -1.42113 2.43959 -1.5708 -1.1793  | -1.5708
-0.72708 0.843517 2.41145 0.119329 2.70228 -0.288118 0.442657  | -0.288118
-0.434017 0.604844 -0.842016 0.198716 -0.221972 -0.288118 0.53247  | -0.288118
-0.590236 0.863373 -3.04372 0.0930587 2.04709 -0.288118 0.364435  | -0.288118
-0.615782 0.489717 0.0338873 0.281459 -1.04636 -0.288118 0.363341  | -0.288118
2.24409 2.44164 2.74438 -1.26234 2.63226 -1.5708 -0.751324  | -1.5708
1.82305 2.11727 -0.7254 1.67971 -0.447253 -1.5708 -0.755761  | -1.5708
1.82546 2.94777 1.5151 -1.30511 -2.69413 -1.5708 -0.00050523  | -1.5708
1.35981 2.98429 -1.70884 1.76475 0.43887 -1.5708 -0.000654411  | -1.5708
-1.51112 -0.348618 1.09878 2.03077 0.892164 -1.5708 0.587207  | -1.5708
-1.22839 -0.163529 -2.12335 -1.70216 -2.27653 -1.5708 0.587469  | -1.5708
-0.51994 1.40367 -2.96376 2.11307 -0.745306 -1.5708 -1.04788  | -1.5708
-0.611193 1.03214 0.0844392 -1.7411 2.37821 -1.5708 -1.04811  | -1.5708
-2.9762 -0.514774 2.19444 1.27461 0.425746 -0.837837 -1.76599  | -0.837837
-2.65306 -0.703394 -1.14698 -0.951087 -2.68287 -0.837837 -1.76789  | -0.837837
-1.94712 -0.475883 0.528758 -0.970074 2.72101 -0.837837 3.04695  | -0.837837
-1.79017 -0.146378 -2.67276 1.33078 -0.392627 -0.837837 3.04643  | -0.837837
1.85047 0.247551 -1.01238 0.305064 -1.94523 -0.104878 0.830502  | -0.104878
1.68622 0.455752 -2.60157 0.019209 -1.43386 -0.104878 1.87082  | -0.104878
1.54775 0.405972 1.87621 0.0254208 1.31909 -0.104878 0.862394  | -0.104878
1.54403 0.116631 0.358228 0.348111 1.82942 -0.104878 1.88986  | -0.104878
1.92 0.216893 -0.409587 0.501008 0.812559 -0.471357 2.6547  | -0.471357
1.79654 0.528862 -1.30988 -0.137658 2.26235 -0.471357 2.0073  | -0.471357
1.76577 0.550804 2.60006 -0.137812 -2.25039 -0.471357 2.65194  | -0.471357
1.43967 0.597805 1.67774 0.445844 -0.920191 -0.471357 2.00891  | -0.471357
2.51775 0.463234 -1.82711 1.2465 -0.416808 -1.02108 -2.44475  | -1.02108
2.19584 0.345419 1.19749 -0.929187 2.7031 -1.02108 -2.44539  | -1.02108
1.70461 0.53477 -0.504542 -0.943331 -2.73651 -1.02108 -1.49866  | -1.02108
1.497 0.853361 2.51993 1.2967 0.367766 -1.02108 -1.49987  | -1.02108
-2.91542 2.2024 2.02248 -1.50807 -2.83981 -1.38756 1.38623  | -1.38756
2.48032 1.07407 -1.23545 2.04034 -0.312577 -1.38756 0.405189  | -1.38756
2.40587 2.18376 -1.92089 2.05494 0.312092 -1.38756 1.38836  | -1.38756
1.89859 1.10565 1.38918 -1.77221 2.83861 -1.38756 0.406699  | -1.38756
-1.5607 2.08683 -2.41629 -1.47886 2.77114 -1.38756 0.819708  | -1.38756
0.166536 0.672792 -1.80561 -1.77438 -2.73659 -1.38756 2.09897  | -1.38756
-0.135336 2.01329 2.03454 2.09679 -0.426183 -1.38756 0.805291  | -1.38756
-0.185374 0.547736 1.14009 2.08746 0.428574 -1.38756 2.10002  | -1.38756
0.798463 -0.268332 -1.81205 1.57425 2.59515 -1.5708 -1.38555  | -1.5708
0.475905 -0.340365 1.42865 -1.2585 -0.55796 -1.5708 -1.38575  | -1.5708
0.0828227 0.172798 0.236843 -1.2936 0.512075 -1.5708 -2.27696  | -1.5708
0.165036 0.535629 -2.87706 1.66408 -2.6147 -1.5708 -2.27688  | -1.5708
-1.20256 -1.3671 0.27395 0.143763 -2.57068 -0.288118 -0.88661  | -0.288118
-1.16643 -0.994425 3.00863 0.24015 0.913778 -0.288118 -0.861898  | -0.288118
-0.955145 -1.03378 -2.7859 0.190649 0.351801 -0.288118 -0.982045  | -0.288118
-0.955914 -1.3828 -0.364686 0.180197 -2.08807 -0.288118 -0.973758  | -0.288118
2.75628 0.162599 -2.82499 -1.92818 2.15543 -1.5708 2.94808  | -1.5708
2.65671 -0.192758 0.328881 2.29664 -0.965623 -1.5708 2.9481  | -1.5708
-1.94756 1.03387 2.07066 -1.83172 -2.04495 -1.5708 -1.17347  | -1.5708
-1.56835 0.806167 -0.785638 2.1509 1.05053 -1.5708 -1.17207  | -1.5708
1.49999 2.84827 2.35103 2.15709 0.724356 -1.5708 -1.57086  | -1.5708
1.10585 2.60669 -0.971458 -1.72756 -2.46682 -1.5708 -1.56955  | -1.5708
-0.149268 -2.76243 -3.07916 2.01761 -0.759448 -1.5708 -2.81723  | -1.5708
-0.121034 -3.13602 0.058357 -1.64304 2.38757 -1.5708 -2.81723  | -1.5708
0.110091 0.611437 -2.47389 0.610248 1.08724 -1.5708 -2.01659  | -1.5708
0.0249705 -0.0920186 -0.39743 0.624807 -1.06359 -1.5708 -2.39585  | -1.5708
-0.105285 0.249558 2.68553 -0.2599 2.13039 -1.5708 -2.39553  | -1.5708
-0.0997414 0.313166 0.640329 -0.25981 -2.12774 -1.5708 -2.01637  | -1.5708
-0.693091 -0.711798 1.80696 0.788564 0.473883 -0.654597 -2.49347  | -0.654597
-0.291278 -0.748238 -1.61282 -0.487661 -2.65637 -0.654597 -2.49454  | -0.654597
-0.137228 -0.196404 3.08536 0.869762 -0.451272 -0.654597 2.95666  | -0.654597
-0.116318 -0.569949 -0.0690879 -0.495735 2.6965 -0.654597 2.95669  | -0.654597
1.85003 0.344716 -2.14236 1.97871 0.285403 -1.02108 -1.67658  | -1.02108
1.58454 0.130004 0.928474 -1.64483 -2.88534 -1.02108 -1.67576  | -1.02108
0.941803 -1.07601 -2.95708 -1.67729 2.99155 -1.02108 2.55841  | -1.02108
0.739649 -1.43881 0.386967 2.04064 -0.111602 -1.02108 2.56467  | -1.02108
0.454669 -0.808001 -1.53313 1.47392 2.33347 -1.5708 2.70341  | -1.5708
-0.268343 -0.0285128 0.34232 -1.20309 0.748061 -1.5708 1.65251  | -1.5708
-0.160084 0.323701 -2.78665 1.57055 -2.37428 -1.5708 1.65254  | -1.5708
0.044575 -0.739698 1.89426 -1.17464 -0.794325 -1.5708 2.70393  | -1.5708
1.03072 -0.397772 -1.91166 1.62728 -0.924027 -1.5708 1.50736  | -1.5708
0.69838 -0.497897 1.37661 -1.31206 2.20113 -1.5708 1.50764  | -1.5708
-0.245058 0.337596 2.68795 1.71036 0.855196 -1.5708 2.87899  | -1.5708
-0.108955 -0.00135674 -0.431529 -1.34684 -2.2634 -1.5708 2.87906  | -1.5708
2.76666 -0.310536 -3.02785 2.13181 -1.1439 -1.5708 1.64484  | -1.5708
2.72397 -0.682062 0.131274 -1.7585 1.98923 -1.5708 1.64485  | -1.5708
-2.75372 -2.75485 -0.276692 2.09969 0.985756 -1.5708 -2.84448  | -1.5708
-2.5695 -2.40006 2.75291 -1.71467 -2.18999 -1.5708 -2.84405  | -1.5708
-0.611154 -2.7218 -3.08563 -1.63953 2.15729 -1.5708 2.05898  | -1.5708
-0.586377 -3.09556 0.0489112 2.01402 -0.989057 -1.5708 2.05898  | -1.5708
0.383257 -1.13115 -0.360207 -1.67425 -1.95872 -1.5708 -2.525  | -1.5708
0.237645 -0.773142 2.89416 2.04073 1.156 -1.5708 -2.52469  | -1.5708
